Offer_ID,Offer_Send_Date,Offer_Start_Date,Offer_End_Date,Offer_Title,SubCategory2,Segment,Offer_Type,Duration_Type,Offer_Status,Offer_Open_Date,Offer_Activation_Date,Offer_Redeem_Date,Reward_Value_USD,Offer_Period_Visited,Incremental_Revenue,Opened,Activated,Redeemed,Achievement_Rate,Region,Time_to_Respond,Redeem_DayOfWeek,Loyalty_Tier,Customer_Journey,Offer_Month,Customer_ID
OFF04178,2024-06-02,2024-06-03,2024-06-17,Flat $1 Off Hot Coffee,Frozen Foods,Lapsed,BOGO,Fortnightly,Expired,2024-06-04,,,1.52,1,0.0,1,1,0,0,East,,,Silver,Early Life,2024-06,CUST04179
OFF04179,2024-01-10,2024-01-11,2024-01-25,Free Tyre Check with Car Care Service,Energy Drinks,Loyalist,Discount,Monthly,Expired,2024-01-12,,,2.18,1,4.166587895302895,1,1,1,1,Central,,,Brown,Early Life,2024-01,CUST04180
OFF04180,2024-02-09,2024-02-10,2024-02-24,Buy 2 Get 1 Free on Sodas,Sweet Snacks,Lapsed,BOGO,Monthly,Expired,2024-02-11,2024-02-12,,3.58,0,0.0,1,1,0,0,South,,,Brown,Elapsed,2024-02,CUST04181
OFF04181,2024-02-13,2024-02-14,2024-03-15,Free Tyre Check with Car Care Service,Hot Coffee,New,BOGO,Fortnightly,Redeemed,2024-02-14,2024-02-15,2024-02-17,1.68,0,0.0,1,1,0,0,Central,3.0,Saturday,Brown,In Life,2024-02,CUST04182
OFF04182,2024-04-21,2024-04-22,2024-05-22,Free Tyre Check with Car Care Service,Car Care,New,BOGO,Fortnightly,Redeemed,2024-04-23,2024-04-24,2024-04-26,4.96,0,0.0,0,0,0,0,West,4.0,Friday,Brown,Early Life,2024-04,CUST04183
OFF04183,2024-01-12,2024-01-13,2024-02-12,Get $2 Cashback on Car Care,Soft Drinks,Lapsed,Discount,Fortnightly,Expired,,,,1.89,0,0.0,1,1,0,0,Central,,,Gold,Elapsed,2024-01,CUST04184
OFF04184,2024-01-22,2024-01-23,2024-02-22,20% off Carbonated Drinks,Frozen Foods,Lapsed,BOGO,Weekly,Expired,2024-01-23,,,1.98,1,0.0,1,1,0,0,West,,,Gold,Early Life,2024-01,CUST04185
OFF04185,2024-06-03,2024-06-04,2024-07-04,Buy 2 Get 1 Free on Sodas,Soft Drinks,Loyalist,BOGO,Weekly,Opened,2024-06-04,,,2.9,1,0.0,1,0,0,0,Central,,,Silver,Early Life,2024-06,CUST04186
OFF04186,2024-03-22,2024-03-23,2024-04-22,Flat $1 off Printer Services,Printer Services,Lapsed,BOGO,Monthly,Redeemed,2024-03-24,2024-03-25,2024-03-26,4.11,1,0.0,1,1,0,0,Central,3.0,Tuesday,Silver,Early Life,2024-03,CUST04187
OFF04187,2024-05-21,2024-05-22,2024-06-21,Flat $1 Off Hot Coffee,Salty Snacks,Lapsed,BOGO,Monthly,Expired,2024-05-22,2024-05-23,,1.48,1,0.0,0,0,0,0,West,,,Platinum,Elapsed,2024-05,CUST04188
OFF04188,2024-06-01,2024-06-02,2024-06-16,Buy Hot Coffee and Get 50 Points,Hot Coffee,Loyalist,BOGO,Fortnightly,Expired,2024-06-02,2024-06-03,,3.67,0,0.0,1,1,0,0,West,,,Platinum,Early Life,2024-06,CUST04189
OFF04189,2024-02-21,2024-02-22,2024-03-23,Free Print Credit on Recharge,Sweet Snacks,New,Cashback,Monthly,Redeemed,2024-02-23,2024-02-24,2024-02-26,1.4,0,2.311078112599286,1,1,1,1,Central,4.0,Monday,Gold,In Life,2024-02,CUST04190
OFF04190,2024-04-21,2024-04-22,2024-05-06,Free Print Credit on Recharge,Soft Drinks,New,Cashback,Fortnightly,Redeemed,2024-04-22,2024-04-23,2024-04-24,1.38,1,0.0,1,1,0,0,West,2.0,Wednesday,Silver,Early Life,2024-04,CUST04191
OFF04191,2024-04-27,2024-04-28,2024-05-05,Get $2 Cashback on Car Care,Energy Drinks,Loyalist,BOGO,Monthly,Expired,2024-04-29,2024-04-30,,1.17,1,0.0,1,0,0,0,West,,,Silver,Elapsed,2024-04,CUST04192
OFF04192,2024-02-28,2024-02-29,2024-03-30,Free Print Credit on Recharge,Energy Drinks,Lapsed,Cashback,Weekly,Expired,2024-03-01,,,3.18,1,5.412844787536754,1,1,1,1,West,,,Platinum,Elapsed,2024-02,CUST04193
OFF04193,2024-02-07,2024-02-08,2024-02-22,Get $2 Off Sweet Snacks Combo,Sweet Snacks,Lapsed,BOGO,Fortnightly,Expired,2024-02-08,,,2.74,0,0.0,1,1,0,0,North,,,Platinum,Early Life,2024-02,CUST04194
OFF04194,2024-01-20,2024-01-21,2024-01-28,Flat $1 Off Hot Coffee,Frozen Foods,Loyalist,Cashback,Weekly,Expired,2024-01-22,,,2.23,1,0.0,1,1,0,0,West,,,Gold,Early Life,2024-01,CUST04195
OFF04195,2024-03-18,2024-03-19,2024-03-26,Flat $1 off Printer Services,Printer Services,Loyalist,Cashback,Weekly,Redeemed,2024-03-19,2024-03-20,2024-03-22,3.11,1,0.0,1,0,0,0,East,3.0,Friday,Gold,In Life,2024-03,CUST04196
OFF04196,2024-01-20,2024-01-21,2024-02-04,Buy 1 Get 1 Sweet Snacks Free,Printer Services,Lapsed,Cashback,Fortnightly,Expired,2024-01-22,2024-01-23,,3.01,1,0.0,1,1,0,0,West,,,Silver,In Life,2024-01,CUST04197
OFF04197,2024-04-10,2024-04-11,2024-04-25,Get $2 Off Sweet Snacks Combo,Frozen Foods,Loyalist,Cashback,Weekly,Expired,2024-04-12,2024-04-13,,2.9,1,0.0,0,0,0,0,Central,,,Silver,In Life,2024-04,CUST04198
OFF04198,2024-04-19,2024-04-20,2024-05-04,Buy 1 Get 1 Sweet Snacks Free,Sweet Snacks,Lapsed,Cashback,Monthly,Expired,2024-04-21,,,1.69,0,3.0041530633452482,1,1,1,1,North,,,Brown,Elapsed,2024-04,CUST04199
OFF04199,2024-01-30,2024-01-31,2024-03-01,Buy 1 Get 1 Sweet Snacks Free,Soft Drinks,New,BOGO,Weekly,Redeemed,2024-02-01,2024-02-02,2024-02-03,4.59,1,7.39407991828566,1,1,1,1,West,3.0,Saturday,Brown,Early Life,2024-01,CUST04200
OFF04200,2024-04-16,2024-04-17,2024-04-24,Free Tyre Check with Car Care Service,Car Care,Loyalist,Discount,Weekly,Expired,2024-04-18,2024-04-19,,3.48,1,0.0,1,1,0,0,North,,,Gold,Early Life,2024-04,CUST04201
OFF04201,2024-02-10,2024-02-11,2024-03-12,Buy 1 Get 1 Sweet Snacks Free,Hot Coffee,Loyalist,Cashback,Monthly,Expired,2024-02-11,,,1.51,1,0.0,0,0,0,0,East,,,Gold,Early Life,2024-02,CUST04202
OFF04202,2024-03-24,2024-03-25,2024-04-24,Free Tyre Check with Car Care Service,Sweet Snacks,Loyalist,BOGO,Weekly,Redeemed,2024-03-26,2024-03-27,2024-03-28,2.02,1,0.0,0,0,0,0,West,3.0,Thursday,Silver,Elapsed,2024-03,CUST04203
OFF04203,2024-03-11,2024-03-12,2024-04-11,Free Tyre Check with Car Care Service,Printer Services,Lapsed,BOGO,Fortnightly,Redeemed,2024-03-12,2024-03-13,2024-03-14,4.06,0,0.0,1,1,0,0,East,2.0,Thursday,Brown,In Life,2024-03,CUST04204
OFF04204,2024-03-03,2024-03-04,2024-03-11,Get $2 Off Sweet Snacks Combo,Energy Drinks,Loyalist,BOGO,Weekly,Expired,2024-03-05,2024-03-06,,4.11,1,0.0,0,0,0,0,Central,,,Platinum,Elapsed,2024-03,CUST04205
OFF04205,2024-04-04,2024-04-05,2024-04-12,Flat $1 Off Hot Coffee,Hot Coffee,Lapsed,BOGO,Weekly,Expired,2024-04-05,,,3.9,0,0.0,1,1,0,0,Central,,,Silver,Elapsed,2024-04,CUST04206
OFF04206,2024-01-29,2024-01-30,2024-02-06,Buy 1 Get 1 Sweet Snacks Free,Hot Coffee,Loyalist,BOGO,Fortnightly,Expired,2024-01-30,,,4.16,1,0.0,1,0,0,0,Central,,,Platinum,Early Life,2024-01,CUST04207
OFF04207,2024-03-17,2024-03-18,2024-04-01,Get $2 Off Sweet Snacks Combo,Grocery,New,BOGO,Fortnightly,Expired,,,,3.39,1,0.0,0,0,0,0,South,,,Gold,Elapsed,2024-03,CUST04208
OFF04208,2024-06-20,2024-06-21,2024-07-21,Buy 1 Get 1 Sweet Snacks Free,Salty Snacks,New,BOGO,Weekly,Redeemed,2024-06-21,2024-06-22,2024-06-24,2.16,0,0.0,0,0,0,0,Central,3.0,Monday,Brown,In Life,2024-06,CUST04209
OFF04209,2024-03-19,2024-03-20,2024-04-03,Buy Hot Coffee and Get 50 Points,Salty Snacks,Lapsed,Cashback,Weekly,Redeemed,2024-03-20,2024-03-21,2024-03-23,2.43,0,0.0,1,1,0,0,Central,3.0,Saturday,Silver,Early Life,2024-03,CUST04210
OFF04210,2024-03-23,2024-03-24,2024-04-07,20% off Carbonated Drinks,Grocery,Lapsed,BOGO,Weekly,Expired,2024-03-24,2024-03-25,,3.04,0,5.809802998889783,1,1,1,1,Central,,,Gold,Early Life,2024-03,CUST04211
OFF04211,2024-02-26,2024-02-27,2024-03-28,Buy 2 Get 1 Free on Sodas,Frozen Foods,Loyalist,BOGO,Fortnightly,Redeemed,2024-02-28,2024-02-29,2024-03-01,1.98,1,0.0,0,0,0,0,West,3.0,Friday,Gold,Early Life,2024-02,CUST04212
OFF04212,2024-05-31,2024-06-01,2024-06-08,Free Tyre Check with Car Care Service,Hot Coffee,New,BOGO,Weekly,Redeemed,2024-06-01,2024-06-02,2024-06-03,4.41,0,0.0,1,0,0,0,Central,2.0,Monday,Brown,In Life,2024-05,CUST04213
OFF04213,2024-05-26,2024-05-27,2024-06-26,Free Tyre Check with Car Care Service,Car Care,Loyalist,Cashback,Weekly,Expired,2024-05-27,2024-05-28,,3.99,1,0.0,0,0,0,0,Central,,,Brown,Elapsed,2024-05,CUST04214
OFF04214,2024-01-17,2024-01-18,2024-02-01,Flat $1 Off Hot Coffee,Energy Drinks,Loyalist,BOGO,Monthly,Redeemed,2024-01-18,2024-01-19,2024-01-21,4.92,0,0.0,1,1,0,0,North,3.0,Sunday,Brown,Early Life,2024-01,CUST04215
OFF04215,2024-04-21,2024-04-22,2024-04-29,Free Print Credit on Recharge,Hot Coffee,Loyalist,BOGO,Weekly,Expired,2024-04-23,2024-04-24,,2.66,0,0.0,1,0,0,0,Central,,,Gold,Elapsed,2024-04,CUST04216
OFF04216,2024-05-11,2024-05-12,2024-05-19,Buy 2 Get 1 Free on Sodas,Hot Coffee,Loyalist,BOGO,Weekly,Expired,2024-05-13,2024-05-14,,4.48,0,6.838491435620789,1,1,1,1,Central,,,Brown,Early Life,2024-05,CUST04217
OFF04217,2024-05-29,2024-05-30,2024-06-13,Free Tyre Check with Car Care Service,Soft Drinks,Loyalist,Cashback,Fortnightly,Redeemed,2024-05-31,2024-06-01,2024-06-02,4.12,1,8.789871682189071,1,1,1,1,Central,3.0,Sunday,Gold,In Life,2024-05,CUST04218
OFF04218,2024-01-06,2024-01-07,2024-01-14,20% off Carbonated Drinks,Frozen Foods,Loyalist,Cashback,Fortnightly,Expired,2024-01-08,2024-01-09,,4.33,0,0.0,1,0,0,0,North,,,Platinum,Elapsed,2024-01,CUST04219
OFF04219,2024-06-06,2024-06-07,2024-06-14,Buy Hot Coffee and Get 50 Points,Hot Coffee,Lapsed,BOGO,Weekly,Expired,2024-06-07,,,3.75,1,0.0,1,1,0,0,Central,,,Silver,Elapsed,2024-06,CUST04220
OFF04220,2024-04-02,2024-04-03,2024-05-03,Flat $1 Off Hot Coffee,Hot Coffee,Loyalist,Discount,Fortnightly,Expired,2024-04-04,2024-04-05,,2.4,1,4.189800733684263,1,1,1,1,West,,,Brown,Elapsed,2024-04,CUST04221
OFF04221,2024-03-15,2024-03-16,2024-04-15,Free Print Credit on Recharge,Energy Drinks,Lapsed,BOGO,Weekly,Redeemed,2024-03-17,2024-03-18,2024-03-19,1.98,1,0.0,0,0,0,0,Central,3.0,Tuesday,Brown,In Life,2024-03,CUST04222
OFF04222,2024-05-18,2024-05-19,2024-06-02,Flat $1 off Printer Services,Sweet Snacks,Lapsed,Cashback,Fortnightly,Redeemed,2024-05-20,2024-05-21,2024-05-22,2.09,1,3.2029486542343513,1,1,1,1,West,3.0,Wednesday,Silver,In Life,2024-05,CUST04223
OFF04223,2024-02-17,2024-02-18,2024-03-03,Flat $1 Off Hot Coffee,Car Care,New,BOGO,Weekly,Redeemed,2024-02-18,2024-02-19,2024-02-20,3.27,0,0.0,1,1,0,0,East,2.0,Tuesday,Brown,In Life,2024-02,CUST04224
OFF04224,2024-02-15,2024-02-16,2024-03-01,Get $2 Cashback on Car Care,Sweet Snacks,Loyalist,BOGO,Weekly,Expired,2024-02-17,2024-02-18,,4.52,1,0.0,1,0,0,0,East,,,Brown,In Life,2024-02,CUST04225
OFF04225,2024-06-03,2024-06-04,2024-06-11,20% off Carbonated Drinks,Hot Coffee,New,Discount,Fortnightly,Expired,2024-06-04,,,2.8,0,0.0,1,1,0,0,Central,,,Silver,Early Life,2024-06,CUST04226
OFF04226,2024-05-26,2024-05-27,2024-06-10,Get $2 Off Sweet Snacks Combo,Sweet Snacks,New,BOGO,Weekly,Expired,2024-05-28,2024-05-29,,3.4,1,0.0,1,0,0,0,South,,,Brown,Elapsed,2024-05,CUST04227
OFF04227,2024-03-26,2024-03-27,2024-04-26,Free Print Credit on Recharge,Salty Snacks,Lapsed,BOGO,Weekly,Expired,2024-03-27,2024-03-28,,3.94,0,9.340561208413098,1,1,1,1,East,,,Brown,In Life,2024-03,CUST04228
OFF04228,2024-04-01,2024-04-02,2024-04-09,Buy 1 Get 1 Sweet Snacks Free,Sweet Snacks,New,BOGO,Weekly,Expired,,,,4.42,0,0.0,1,1,0,0,North,,,Platinum,Early Life,2024-04,CUST04229
OFF04229,2024-02-28,2024-02-29,2024-03-14,Get $2 Cashback on Car Care,Car Care,Loyalist,Cashback,Monthly,Expired,2024-03-01,,,3.59,1,5.5336107617476555,1,1,1,1,North,,,Silver,Elapsed,2024-02,CUST04230
OFF04230,2024-05-03,2024-05-04,2024-05-11,Free Print Credit on Recharge,Soft Drinks,Loyalist,BOGO,Fortnightly,Redeemed,2024-05-04,2024-05-05,2024-05-06,3.52,1,0.0,1,0,0,0,Central,2.0,Monday,Platinum,Early Life,2024-05,CUST04231
OFF04231,2024-03-23,2024-03-24,2024-03-31,Buy 1 Get 1 Sweet Snacks Free,Soft Drinks,Loyalist,Cashback,Weekly,Redeemed,2024-03-24,2024-03-25,2024-03-26,4.95,1,0.0,1,1,0,0,Central,2.0,Tuesday,Brown,In Life,2024-03,CUST04232
OFF04232,2024-05-24,2024-05-25,2024-06-01,Free Tyre Check with Car Care Service,Salty Snacks,Lapsed,BOGO,Monthly,Redeemed,2024-05-25,2024-05-26,2024-05-27,4.45,1,8.615344958608187,1,1,1,1,Central,2.0,Monday,Brown,Early Life,2024-05,CUST04233
OFF04233,2024-02-19,2024-02-20,2024-03-05,Buy 2 Get 1 Free on Sodas,Salty Snacks,New,Cashback,Monthly,Redeemed,2024-02-21,2024-02-22,2024-02-24,3.93,1,0.0,0,0,0,0,West,4.0,Saturday,Gold,Elapsed,2024-02,CUST04234
OFF04234,2024-06-16,2024-06-17,2024-06-24,Free Tyre Check with Car Care Service,Sweet Snacks,New,Discount,Weekly,Expired,2024-06-17,2024-06-18,,4.33,0,0.0,0,0,0,0,South,,,Silver,In Life,2024-06,CUST04235
OFF04235,2024-04-09,2024-04-10,2024-04-17,Free Print Credit on Recharge,Salty Snacks,Loyalist,BOGO,Fortnightly,Expired,2024-04-11,,,5.0,1,0.0,0,0,0,0,Central,,,Platinum,In Life,2024-04,CUST04236
OFF04236,2024-03-27,2024-03-28,2024-04-04,Buy Hot Coffee and Get 50 Points,Hot Coffee,New,BOGO,Weekly,Redeemed,2024-03-29,2024-03-30,2024-03-31,3.02,0,0.0,0,0,0,0,North,3.0,Sunday,Gold,Early Life,2024-03,CUST04237
OFF04237,2024-04-23,2024-04-24,2024-05-24,Buy 2 Get 1 Free on Sodas,Hot Coffee,Loyalist,BOGO,Fortnightly,Expired,2024-04-24,2024-04-25,,3.82,0,7.985652786124562,1,1,1,1,South,,,Silver,Elapsed,2024-04,CUST04238
OFF04238,2024-05-18,2024-05-19,2024-06-02,Get $2 Off Sweet Snacks Combo,Hot Coffee,Loyalist,BOGO,Weekly,Expired,2024-05-19,,,4.25,1,8.277618172241814,1,1,1,1,Central,,,Silver,In Life,2024-05,CUST04239
OFF04239,2024-05-01,2024-05-02,2024-06-01,Flat $1 off Printer Services,Hot Coffee,New,BOGO,Weekly,Expired,2024-05-03,2024-05-04,,2.78,1,5.897045952851202,1,1,1,1,South,,,Gold,Early Life,2024-05,CUST04240
OFF04240,2024-01-14,2024-01-15,2024-01-22,Buy Hot Coffee and Get 50 Points,Grocery,Loyalist,Cashback,Fortnightly,Expired,2024-01-16,,,4.82,1,0.0,1,1,0,0,Central,,,Gold,Elapsed,2024-01,CUST04241
OFF04241,2024-01-13,2024-01-14,2024-01-21,Get $2 Cashback on Car Care,Energy Drinks,Lapsed,Cashback,Monthly,Expired,2024-01-14,2024-01-15,,2.53,1,0.0,0,0,0,0,Central,,,Brown,In Life,2024-01,CUST04242
OFF04242,2024-03-28,2024-03-29,2024-04-28,Flat $1 Off Hot Coffee,Car Care,New,Cashback,Monthly,Redeemed,2024-03-30,2024-03-31,2024-04-01,1.97,0,0.0,0,0,0,0,South,3.0,Monday,Gold,In Life,2024-03,CUST04243
OFF04243,2024-03-20,2024-03-21,2024-03-28,Flat $1 off Printer Services,Sweet Snacks,Lapsed,Cashback,Monthly,Redeemed,2024-03-21,2024-03-22,2024-03-23,3.71,1,0.0,1,1,0,0,Central,2.0,Saturday,Gold,Early Life,2024-03,CUST04244
OFF04244,2024-06-04,2024-06-05,2024-07-05,Flat $1 off Printer Services,Energy Drinks,Loyalist,Discount,Weekly,Redeemed,2024-06-05,2024-06-06,2024-06-08,1.32,1,0.0,1,0,0,0,Central,3.0,Saturday,Platinum,Early Life,2024-06,CUST04245
OFF04245,2024-06-20,2024-06-21,2024-06-28,Flat $1 Off Hot Coffee,Hot Coffee,Loyalist,Cashback,Fortnightly,Expired,2024-06-22,,,1.51,0,2.78091954206144,1,1,1,1,East,,,Platinum,Elapsed,2024-06,CUST04246
OFF04246,2024-03-03,2024-03-04,2024-03-11,Get $2 Cashback on Car Care,Car Care,New,Cashback,Weekly,Expired,2024-03-05,,,4.88,1,0.0,1,1,0,0,Central,,,Brown,Early Life,2024-03,CUST04247
OFF04247,2024-04-12,2024-04-13,2024-04-20,Buy Hot Coffee and Get 50 Points,Salty Snacks,Lapsed,BOGO,Weekly,Expired,2024-04-14,2024-04-15,,2.13,1,0.0,0,0,0,0,South,,,Platinum,In Life,2024-04,CUST04248
OFF04248,2024-04-15,2024-04-16,2024-04-23,Flat $1 off Printer Services,Printer Services,Loyalist,BOGO,Weekly,Expired,,,,1.13,1,0.0,1,0,0,0,East,,,Platinum,In Life,2024-04,CUST04249
OFF04249,2024-01-17,2024-01-18,2024-02-01,Flat $1 off Printer Services,Hot Coffee,Lapsed,BOGO,Fortnightly,Expired,2024-01-18,2024-01-19,,2.9,1,0.0,0,0,0,0,Central,,,Brown,Elapsed,2024-01,CUST04250
OFF04250,2024-02-19,2024-02-20,2024-03-05,Get $2 Off Sweet Snacks Combo,Salty Snacks,Lapsed,Cashback,Weekly,Redeemed,2024-02-21,2024-02-22,2024-02-24,4.47,1,9.426647401858919,1,1,1,1,Central,4.0,Saturday,Silver,Elapsed,2024-02,CUST04251
OFF04251,2024-06-02,2024-06-03,2024-06-17,Get $2 Off Sweet Snacks Combo,Sweet Snacks,Loyalist,BOGO,Fortnightly,Expired,2024-06-03,2024-06-04,,2.33,1,0.0,0,0,0,0,East,,,Silver,Elapsed,2024-06,CUST04252
OFF04252,2024-05-14,2024-05-15,2024-06-14,Buy 2 Get 1 Free on Sodas,Energy Drinks,Loyalist,Discount,Weekly,Redeemed,2024-05-15,2024-05-16,2024-05-17,2.68,1,0.0,1,1,0,0,North,2.0,Friday,Silver,Early Life,2024-05,CUST04253
OFF04253,2024-05-02,2024-05-03,2024-06-02,Flat $1 off Printer Services,Car Care,Loyalist,Cashback,Fortnightly,Expired,2024-05-03,2024-05-04,,1.63,0,0.0,0,0,0,0,East,,,Gold,In Life,2024-05,CUST04254
OFF04254,2024-03-19,2024-03-20,2024-04-19,Buy 1 Get 1 Sweet Snacks Free,Printer Services,Loyalist,BOGO,Weekly,Expired,2024-03-21,2024-03-22,,2.38,1,0.0,0,0,0,0,Central,,,Brown,Early Life,2024-03,CUST04255
OFF04255,2024-01-16,2024-01-17,2024-02-16,Buy Hot Coffee and Get 50 Points,Salty Snacks,Lapsed,BOGO,Weekly,Expired,2024-01-18,2024-01-19,,4.86,1,0.0,0,0,0,0,East,,,Gold,In Life,2024-01,CUST04256
OFF04256,2024-01-17,2024-01-18,2024-02-01,Free Tyre Check with Car Care Service,Frozen Foods,Loyalist,BOGO,Weekly,Redeemed,2024-01-19,2024-01-20,2024-01-21,4.51,0,10.354338326831197,1,1,1,1,Central,3.0,Sunday,Brown,Elapsed,2024-01,CUST04257
OFF04257,2024-03-30,2024-03-31,2024-04-30,Buy Hot Coffee and Get 50 Points,Frozen Foods,New,BOGO,Monthly,Redeemed,2024-03-31,2024-04-01,2024-04-03,3.96,0,0.0,0,0,0,0,West,3.0,Wednesday,Silver,In Life,2024-03,CUST04258
OFF04258,2024-06-11,2024-06-12,2024-07-12,Free Tyre Check with Car Care Service,Sweet Snacks,Loyalist,Discount,Weekly,Redeemed,2024-06-13,2024-06-14,2024-06-15,4.14,1,7.073222018636358,1,1,1,1,East,3.0,Saturday,Brown,In Life,2024-06,CUST04259
OFF04259,2024-03-24,2024-03-25,2024-04-24,Get $2 Off Sweet Snacks Combo,Hot Coffee,Loyalist,BOGO,Weekly,Redeemed,2024-03-25,2024-03-26,2024-03-28,3.68,1,0.0,1,0,0,0,North,3.0,Thursday,Gold,Elapsed,2024-03,CUST04260
OFF04260,2024-03-24,2024-03-25,2024-04-01,20% off Carbonated Drinks,Sweet Snacks,Loyalist,Discount,Weekly,Redeemed,2024-03-26,2024-03-27,2024-03-28,1.47,0,0.0,1,1,0,0,South,3.0,Thursday,Silver,Elapsed,2024-03,CUST04261
OFF04261,2024-05-30,2024-05-31,2024-06-30,Buy Hot Coffee and Get 50 Points,Frozen Foods,Lapsed,BOGO,Weekly,Redeemed,2024-06-01,2024-06-02,2024-06-03,1.47,0,3.3086821442861267,1,1,1,1,Central,3.0,Monday,Platinum,In Life,2024-05,CUST04262
OFF04262,2024-01-09,2024-01-10,2024-01-17,Buy Hot Coffee and Get 50 Points,Sweet Snacks,Lapsed,BOGO,Weekly,Expired,2024-01-10,2024-01-11,,3.15,1,0.0,1,1,0,0,Central,,,Platinum,Early Life,2024-01,CUST04263
OFF04263,2024-01-18,2024-01-19,2024-02-18,Flat $1 Off Hot Coffee,Hot Coffee,New,BOGO,Fortnightly,Expired,2024-01-19,,,3.38,1,0.0,0,0,0,0,North,,,Silver,Elapsed,2024-01,CUST04264
OFF04264,2024-03-15,2024-03-16,2024-04-15,Get $2 Cashback on Car Care,Energy Drinks,New,BOGO,Fortnightly,Redeemed,2024-03-16,2024-03-17,2024-03-19,4.89,0,0.0,1,1,0,0,South,3.0,Tuesday,Silver,Elapsed,2024-03,CUST04265
OFF04265,2024-06-24,2024-06-25,2024-07-02,Buy 1 Get 1 Sweet Snacks Free,Soft Drinks,New,Cashback,Weekly,Redeemed,2024-06-26,2024-06-27,2024-06-29,2.8,1,0.0,1,1,0,0,West,4.0,Saturday,Silver,Early Life,2024-06,CUST04266
OFF04266,2024-03-12,2024-03-13,2024-04-12,Buy Hot Coffee and Get 50 Points,Car Care,New,Cashback,Fortnightly,Redeemed,2024-03-13,2024-03-14,2024-03-16,4.67,0,0.0,0,0,0,0,East,3.0,Saturday,Gold,Early Life,2024-03,CUST04267
OFF04267,2024-03-31,2024-04-01,2024-04-08,Buy Hot Coffee and Get 50 Points,Printer Services,Lapsed,BOGO,Weekly,Expired,2024-04-02,2024-04-03,,4.96,1,9.593049906786021,1,1,1,1,Central,,,Silver,Early Life,2024-03,CUST04268
OFF04268,2024-03-06,2024-03-07,2024-04-06,20% off Carbonated Drinks,Soft Drinks,Lapsed,BOGO,Weekly,Redeemed,2024-03-08,2024-03-09,2024-03-10,4.38,1,0.0,0,0,0,0,South,3.0,Sunday,Brown,Early Life,2024-03,CUST04269
OFF04269,2024-01-23,2024-01-24,2024-02-23,Buy 2 Get 1 Free on Sodas,Salty Snacks,Lapsed,BOGO,Weekly,Redeemed,2024-01-25,2024-01-26,2024-01-27,2.6,1,6.427402191973355,1,1,1,1,Central,3.0,Saturday,Gold,Elapsed,2024-01,CUST04270
OFF04270,2024-05-17,2024-05-18,2024-05-25,Buy 1 Get 1 Sweet Snacks Free,Sweet Snacks,New,BOGO,Weekly,Expired,2024-05-19,,,4.01,1,9.647329774889762,1,1,1,1,Central,,,Brown,Early Life,2024-05,CUST04271
OFF04271,2024-02-07,2024-02-08,2024-02-22,Get $2 Off Sweet Snacks Combo,Sweet Snacks,Lapsed,Cashback,Weekly,Expired,2024-02-08,,,3.18,0,7.107386148377349,1,1,1,1,Central,,,Brown,Early Life,2024-02,CUST04272
OFF04272,2024-05-07,2024-05-08,2024-05-15,Free Print Credit on Recharge,Hot Coffee,Loyalist,BOGO,Fortnightly,Redeemed,2024-05-09,2024-05-10,2024-05-11,1.8,1,0.0,1,0,0,0,West,3.0,Saturday,Platinum,Early Life,2024-05,CUST04273
OFF04273,2024-02-28,2024-02-29,2024-03-14,20% off Carbonated Drinks,Soft Drinks,Lapsed,BOGO,Monthly,Expired,2024-02-29,2024-03-01,,1.52,1,0.0,1,0,0,0,Central,,,Brown,In Life,2024-02,CUST04274
OFF04274,2024-03-08,2024-03-09,2024-03-16,Free Print Credit on Recharge,Hot Coffee,New,BOGO,Fortnightly,Expired,2024-03-10,,,1.28,1,2.735024307320026,1,1,1,1,Central,,,Silver,Elapsed,2024-03,CUST04275
OFF04275,2024-03-25,2024-03-26,2024-04-09,Free Tyre Check with Car Care Service,Energy Drinks,Loyalist,BOGO,Monthly,Expired,2024-03-26,2024-03-27,,2.31,0,3.690637464365116,1,1,1,1,Central,,,Gold,Elapsed,2024-03,CUST04276
OFF04276,2024-04-28,2024-04-29,2024-05-29,Flat $1 off Printer Services,Sweet Snacks,New,Cashback,Monthly,Expired,2024-04-30,,,3.76,0,0.0,1,1,0,0,South,,,Platinum,Early Life,2024-04,CUST04277
OFF04277,2024-06-19,2024-06-20,2024-07-04,Flat $1 Off Hot Coffee,Car Care,Loyalist,BOGO,Weekly,Redeemed,2024-06-21,2024-06-22,2024-06-23,4.66,0,0.0,1,1,0,0,Central,3.0,Sunday,Silver,Elapsed,2024-06,CUST04278
OFF04278,2024-01-12,2024-01-13,2024-02-12,Free Print Credit on Recharge,Energy Drinks,Lapsed,Cashback,Monthly,Expired,2024-01-14,,,2.28,1,0.0,0,0,0,0,West,,,Brown,Early Life,2024-01,CUST04279
OFF04279,2024-04-21,2024-04-22,2024-04-29,Get $2 Off Sweet Snacks Combo,Soft Drinks,New,BOGO,Fortnightly,Expired,2024-04-22,2024-04-23,,3.12,0,6.909126510514892,1,1,1,1,North,,,Platinum,Elapsed,2024-04,CUST04280
OFF04280,2024-04-25,2024-04-26,2024-05-10,Free Tyre Check with Car Care Service,Soft Drinks,Loyalist,BOGO,Fortnightly,Expired,2024-04-27,2024-04-28,,2.88,1,0.0,0,0,0,0,Central,,,Gold,Early Life,2024-04,CUST04281
